CNT,IC177Q01JA,IC177Q02JA,IC177Q03JA,IC177Q04JA,IC177Q05JA,IC177Q06JA,IC177Q07JA,IC178Q01JA,IC178Q02JA,IC178Q03JA,IC178Q04JA,IC178Q05JA,IC178Q06JA,IC178Q07JA,Math_mean,ST296Q01JA
HKG,1,4,4,2,2,1,1,1,4,3,2,1,1,2,577.9518,1
HKG,4,5,4,1,3,1,1,4,4,1,1,3,1,1,533.1248,2
HKG,3,2,2,1,2,2,1,3,2,99,1,2,1,2,761.2517,1
HKG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,383.3523,3
HKG,3,3,3,2,3,2,2,5,4,4,2,3,2,2,726.5358,2
HKG,3,4,2,2,1,1,1,3,5,2,2,1,1,1,626.7522,1
HKG,5,2,3,2,2,2,3,6,3,3,2,3,3,3,506.7775,1
HKG,2,3,4,1,3,1,1,4,3,3,1,3,1,1,646.0495,2
HKG,3,3,3,3,3,3,3,2,2,2,2,2,2,2,500.8319,1
HKG,2,2,2,2,2,1,2,3,3,3,2,2,1,2,678.1963,1
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,492.8727,1
HKG,3,3,3,1,2,3,1,3,3,3,3,3,3,1,574.8084,3
HKG,2,3,2,2,3,2,2,2,3,3,3,3,3,2,671.7298,2
HKG,3,4,3,2,3,2,2,5,4,3,2,3,2,2,587.9741,3
HKG,3,3,3,3,2,2,3,4,3,3,3,2,3,3,739.2257,1
HKG,1,2,4,2,2,2,1,1,2,4,2,2,2,1,508.188,2
HKG,2,3,3,2,3,1,1,4,3,3,1,3,1,1,481.676,1
HKG,4,1,2,2,3,1,1,6,1,3,2,6,1,1,571.2175,2
HKG,6,4,4,3,5,2,2,6,5,4,2,4,1,1,534.1538,2
HKG,2,3,3,2,3,99,3,2,3,3,2,2,2,3,539.9606,3
HKG,6,6,4,2,6,3,1,6,6,6,2,6,6,6,402.5345,1
HKG,4,4,4,3,4,4,5,4,4,4,4,4,4,6,453.9568,1
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,556.3935,4
HKG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,556.4434,6
HKG,4,3,4,1,2,1,2,5,3,5,1,2,1,2,585.9026,2
HKG,3,3,3,2,3,2,1,3,3,3,2,2,2,2,502.4765,2
HKG,4,4,4,4,4,3,3,3,4,3,3,3,3,3,501.6718,1
HKG,2,1,3,1,4,2,2,2,1,4,2,4,2,2,722.6147,2
HKG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,546.6836,3
HKG,1,3,5,3,5,5,2,4,4,4,4,4,4,4,600.9689,2
HKG,5,4,5,5,4,5,5,5,5,4,5,4,5,5,430.646,2
HKG,4,3,4,4,4,4,4,4,4,4,4,4,4,4,611.4696,1
HKG,3,3,3,3,4,3,4,3,3,3,3,3,2,2,425.9341,2
HKG,4,4,3,3,4,4,3,4,3,3,4,3,4,2,517.2602,1
HKG,2,4,4,2,4,3,1,4,4,4,1,4,1,1,526.484,2
HKG,3,4,4,99,3,3,3,4,4,4,4,4,4,4,519.2649,1
HKG,4,3,4,2,3,2,2,5,4,5,3,4,2,2,582.455,4
HKG,4,4,2,2,1,1,1,6,6,3,2,2,1,2,632.2063,3
HKG,5,1,1,1,1,5,5,5,1,1,1,1,4,5,435.1285,6
HKG,4,4,4,4,4,4,4,3,3,3,3,2,3,3,437.6046,2
HKG,5,4,5,5,6,6,6,6,6,5,99,6,6,6,520.2875,1
HKG,6,5,6,2,6,3,2,6,6,6,2,5,3,2,549.4884,3
HKG,1,3,2,2,3,4,1,1,3,3,2,3,4,2,570.7335,2
HKG,4,4,4,2,3,3,3,4,4,4,2,4,2,4,486.6759,3
HKG,3,2,1,3,1,1,1,3,1,1,1,2,1,1,535.9139,3
HKG,3,2,3,3,2,2,2,4,2,2,2,2,2,2,736.1228,1
HKG,3,4,3,2,3,2,2,3,4,4,2,4,2,2,515.6297,2
HKG,2,3,2,2,2,2,2,3,3,3,2,2,2,2,617.6296,2
HKG,4,2,2,2,2,2,2,3,2,2,2,2,2,2,649.8562,2
HKG,3,3,2,1,2,2,1,4,3,3,1,1,2,1,588.0996,3
HKG,4,2,2,2,2,1,2,4,2,2,2,2,1,2,549.3959,2
HKG,1,3,3,2,2,3,1,1,2,3,2,3,3,1,637.5291,1
HKG,2,2,2,2,2,2,2,3,3,2,2,2,2,2,634.6254,2
HKG,3,4,3,2,1,1,1,6,1,1,1,1,1,1,644.4568,2
HKG,2,3,2,2,99,3,2,3,3,4,2,3,4,2,585.1326,3
HKG,6,1,1,1,1,1,2,6,1,1,1,1,1,2,470.4911,1
HKG,1,4,4,2,4,2,1,1,4,5,2,4,1,1,566.5419,1
HKG,2,2,3,3,1,1,1,1,2,4,4,1,2,1,500.3854,2
HKG,6,1,2,1,1,2,1,6,1,3,1,1,1,1,527.9261,2
HKG,2,2,2,2,2,1,2,2,2,2,2,2,2,2,667.8933,2
HKG,2,2,4,2,2,1,1,3,2,3,3,2,2,1,727.2542,2
HKG,3,4,1,2,4,2,1,5,5,3,2,5,2,1,723.8889,1
HKG,3,5,4,1,5,2,2,4,5,2,2,5,1,2,421.6711,1
HKG,4,5,4,5,3,4,3,4,3,3,4,4,3,4,660.314,2
HKG,4,4,3,3,4,2,1,4,3,2,3,2,2,1,651.3101,2
HKG,4,4,4,3,4,4,1,3,3,3,3,3,3,3,581.3982,2
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,524.3791,1
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,536.4674,3
HKG,3,2,3,2,3,3,2,5,2,3,2,3,2,2,571.4749,2
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,544.3458,3
HKG,3,3,3,3,3,3,1,3,3,3,3,3,3,1,552.577,1
HKG,4,4,4,2,3,3,5,5,3,4,4,5,4,5,605.5503,2
HKG,3,1,2,2,1,2,2,4,1,3,2,1,2,2,602.1152,2
HKG,3,2,3,2,1,1,1,3,2,3,1,1,1,1,561.2807,2
HKG,4,4,4,3,4,4,1,6,6,6,1,5,5,1,503.0468,2
HKG,2,2,3,2,2,2,1,3,2,3,2,2,2,1,627.0798,2
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,418.0269,3
HKG,3,4,3,2,3,2,2,3,4,2,2,3,2,2,491.465,2
HKG,5,4,1,3,1,1,1,5,1,1,1,5,1,1,587.3357,1
HKG,6,5,6,4,5,4,4,6,5,6,4,5,4,4,565.3757,3
HKG,3,4,3,2,1,1,1,2,3,4,2,1,1,1,670.1437,1
HKG,4,3,2,1,3,2,2,4,3,2,1,3,1,2,591.885,3
HKG,2,3,3,1,3,2,2,2,3,3,2,3,2,2,465.6489,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,740.5409,1
HKG,2,2,2,2,2,1,2,3,3,3,1,2,1,3,653.618,1
HKG,5,3,2,2,5,2,2,5,3,2,2,5,2,2,803.0337,5
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,458.5712,2
HKG,2,3,2,2,2,4,1,3,4,3,2,3,2,1,554.1456,1
HKG,3,3,3,3,2,3,2,3,3,3,2,3,3,2,659.6073,2
HKG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,482.4903,1
HKG,3,3,3,2,3,3,1,4,4,3,2,4,4,1,593.6565,3
HKG,1,1,1,1,1,1,1,2,2,5,4,3,2,2,377.9251,2
HKG,3,2,2,4,2,2,1,3,3,3,2,1,2,1,504.8749,2
HKG,1,1,3,4,3,3,4,1,1,3,3,2,3,3,590.5147,2
HKG,4,3,3,4,4,3,4,4,3,4,5,4,3,4,391.483,3
HKG,3,3,3,3,3,3,3,4,3,4,3,4,3,4,453.5537,3
HKG,3,3,2,2,2,2,3,3,3,3,1,2,2,3,706.6013,2
HKG,1,4,3,2,3,2,1,1,3,2,2,3,2,1,571.2198,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,616.2991,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,531.9437,$null$
HKG,3,3,1,1,3,1,1,6,6,1,1,6,1,1,375.9784,1
HKG,1,2,2,2,1,2,2,1,2,3,2,1,2,2,649.366,1
HKG,3,2,3,3,2,2,1,4,2,3,2,2,3,3,542.1222,2
HKG,6,6,6,6,6,1,1,6,6,6,6,6,1,1,431.843,1
HKG,5,6,5,3,2,1,1,5,6,5,3,2,1,1,537.1717,3
HKG,2,2,2,1,2,2,1,3,3,3,1,3,1,1,548.4398,3
HKG,3,4,4,2,2,1,2,4,4,4,3,3,2,2,564.7536,4
HKG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,474.52,6
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,416.6365,4
HKG,1,2,3,2,3,3,2,1,3,3,3,99,3,1,591.5474,2
HKG,4,3,4,3,3,2,4,4,4,4,3,3,3,4,523.5973,1
HKG,2,2,2,2,2,2,2,2,2,1,2,1,2,2,620.135,2
HKG,1,3,4,1,2,1,4,1,2,3,2,3,1,5,452.1203,3
HKG,3,3,2,1,3,3,2,3,3,3,1,3,3,2,615.3136,1
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,512.726,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,402.6994,1
HKG,1,3,3,2,2,2,1,1,4,4,3,2,2,1,734.7728,2
HKG,2,3,2,2,2,2,1,2,3,2,2,3,2,2,652.0655,1
HKG,2,2,2,1,2,2,2,2,2,2,2,2,2,2,564.1428,2
HKG,3,2,1,2,2,1,1,4,3,1,1,2,1,2,567.8937,3
HKG,2,2,2,2,2,2,2,2,3,2,2,2,2,2,583.9648,2
HKG,3,3,2,1,3,1,2,3,3,2,1,3,1,2,658.5547,2
HKG,5,5,3,3,5,3,2,6,5,5,2,2,2,2,546.7576,4
HKG,3,2,3,3,2,3,2,3,3,3,3,3,3,3,622.9648,3
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,356.0727,2
HKG,2,4,4,2,1,2,3,2,5,5,2,1,2,4,662.1582,3
HKG,5,4,4,4,5,5,4,4,4,3,3,3,4,4,505.6279,3
HKG,3,3,3,3,3,3,3,2,2,2,2,2,2,2,377.8536,1
HKG,3,2,2,2,2,3,1,4,2,2,2,2,3,1,632.5093,1
HKG,4,3,2,2,2,2,1,6,2,2,2,2,2,1,551.6161,6
HKG,3,1,1,2,2,3,3,3,1,2,1,2,3,3,616.7495,3
HKG,4,3,4,2,4,2,2,5,3,1,1,3,1,1,418.8365,2
HKG,4,3,2,3,3,1,4,4,4,3,4,4,3,6,597.1059,3
HKG,3,3,3,3,3,3,1,4,4,3,3,4,4,1,466.1527,1
HKG,2,2,3,2,2,2,2,2,2,2,2,2,2,2,656.2047,3
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,543.1413,3
HKG,3,3,3,3,3,3,3,2,2,2,2,2,2,2,461.3534,2
HKG,5,3,4,3,3,2,1,5,4,3,3,3,3,2,588.9385,2
HKG,1,2,1,1,2,4,2,1,1,1,1,1,2,1,653.2212,6
HKG,4,6,3,3,3,4,2,6,4,3,2,2,2,1,466.1441,4
HKG,3,4,1,1,1,1,3,3,4,1,1,4,1,1,571.5378,2
HKG,2,3,3,2,3,2,1,3,3,3,2,3,2,1,616.1265,2
HKG,2,3,1,1,1,1,1,3,4,1,1,2,1,1,633.7001,2
HKG,2,3,2,1,2,1,1,3,4,2,1,3,1,2,615.639,2
HKG,4,4,2,2,3,3,2,4,3,3,3,4,2,2,516.4531,2
HKG,4,3,5,2,2,2,3,5,3,4,1,4,3,3,444.6902,3
HKG,2,2,99,99,2,2,99,4,99,4,4,4,99,4,539.3441,3
HKG,1,3,3,2,3,2,1,3,3,3,2,3,3,1,640.9523,5
HKG,4,4,4,2,4,4,4,4,4,4,2,2,2,2,493.3927,1
HKG,2,4,3,2,4,1,1,3,4,3,2,4,1,1,542.2149,2
HKG,3,3,3,2,3,2,2,3,3,3,3,3,3,3,509.6551,3
HKG,2,3,3,2,3,2,1,99,99,99,99,99,99,99,601.1465,3
HKG,3,3,3,1,2,1,1,3,3,3,1,2,1,1,610.1716,1
HKG,6,6,6,1,6,1,1,6,6,6,1,6,2,2,477.1628,2
HKG,2,3,2,2,2,2,1,3,3,2,2,2,2,1,644.9319,1
HKG,3,6,6,2,6,2,2,3,6,6,2,6,2,2,488.4467,1
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,551.6579,2
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,609.2958,1
HKG,2,2,2,2,2,2,2,3,3,2,2,2,2,2,617.5265,1
HKG,2,2,2,1,1,2,3,4,2,2,1,1,1,5,714.6565,3
HKG,5,5,4,1,4,4,1,4,5,3,1,3,3,1,568.5059,2
HKG,5,5,5,5,5,5,5,5,5,5,5,5,5,5,570.7099,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,569.4542,3
HKG,3,3,3,3,3,3,4,3,3,3,2,3,2,4,660.5529,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,655.1557,$null$
HKG,4,4,3,3,4,2,2,5,5,2,5,5,2,2,534.5602,2
HKG,5,5,6,4,5,3,1,5,5,5,3,5,2,1,469.2065,4
HKG,2,2,2,2,2,2,2,3,3,3,3,3,3,3,440.544,1
HKG,5,3,5,1,1,1,1,4,4,4,1,3,1,1,481.6954,1
HKG,2,1,3,1,2,3,1,3,1,4,1,1,2,1,606.6438,3
HKG,1,3,3,2,3,2,2,1,2,2,2,2,2,2,575.5223,3
HKG,3,3,3,3,3,3,3,2,2,2,2,2,2,2,436.062,3
HKG,2,3,3,1,2,2,2,2,2,2,2,2,2,2,505.6718,1
HKG,1,3,3,2,3,2,2,1,3,3,2,3,2,2,638.9249,4
HKG,2,3,4,2,3,2,1,2,3,4,2,3,2,2,627.1907,3
HKG,1,3,4,2,2,2,2,1,2,3,2,2,2,2,522.0378,1
HKG,4,3,5,2,3,1,1,4,3,5,2,3,1,1,675.2607,2
HKG,3,2,2,1,2,1,1,3,1,1,1,2,1,1,550.9696,1
HKG,5,5,5,5,5,2,2,99,99,99,99,99,99,99,447.9174,3
HKG,4,4,4,4,4,3,4,3,4,4,4,4,4,4,568.7278,3
HKG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,547.0473,5
HKG,3,1,3,1,2,1,1,3,1,2,1,2,1,1,580.772,3
HKG,4,3,2,2,2,2,2,4,3,2,2,2,2,2,434.8074,2
HKG,2,2,2,3,2,2,2,2,2,3,2,2,2,2,690.2973,2
HKG,2,3,3,2,2,3,1,2,3,3,1,2,2,2,610.3164,2
HKG,3,3,3,3,3,2,2,3,3,3,3,3,3,3,379.9054,1
HKG,2,5,2,1,2,1,1,2,5,2,1,2,2,1,564.0564,2
HKG,4,4,4,4,4,4,4,6,6,6,6,6,6,6,587.2359,4
HKG,6,6,6,6,6,6,6,6,6,6,6,6,6,6,600.1379,2
HKG,1,2,1,2,1,1,1,1,2,2,1,1,1,1,735.0005,3
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,584.9741,2
HKG,3,3,2,3,3,2,3,4,3,2,2,2,1,3,552.3097,2
HKG,2,1,2,2,1,2,2,3,1,2,2,1,2,2,603.9297,2
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,454.9531,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,500.2752,3
HKG,1,3,2,2,1,2,1,1,4,4,2,1,1,1,655.8702,2
HKG,2,2,3,2,2,2,1,3,2,4,2,2,2,1,578.5205,2
HKG,1,3,2,2,3,3,2,3,3,3,3,3,3,3,500.7547,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,512.0122,$null$
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,514.3273,2
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,476.4397,3
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,441.3673,1
HKG,1,2,1,2,2,3,1,3,2,1,3,2,4,1,593.6645,3
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,605.3137,$null$
HKG,3,2,2,2,2,2,1,4,3,2,2,2,2,1,562.7632,2
HKG,3,3,4,2,2,3,2,3,3,4,2,2,3,2,556.9934,3
HKG,1,2,2,1,1,2,1,1,2,2,2,2,2,4,531.6428,1
HKG,2,2,2,2,1,2,2,2,2,2,2,2,2,2,587.6072,4
HKG,3,3,5,3,3,5,4,4,4,4,3,3,5,4,444.9959,1
HKG,6,6,6,2,6,1,2,6,6,6,2,6,2,3,567.8994,2
HKG,3,5,4,1,5,2,1,3,5,4,1,99,2,1,517.1454,4
HKG,3,3,4,4,4,5,3,3,3,3,3,3,3,3,553.6556,5
HKG,4,3,1,2,3,1,1,2,2,2,1,2,1,1,594.646,2
HKG,99,99,99,99,99,99,99,99,99,99,99,99,99,99,666.4023,2
HKG,3,2,2,2,3,2,1,4,3,4,3,3,2,1,776.3547,2
HKG,2,4,3,3,4,2,2,3,4,3,3,3,2,2,608.2682,2
HKG,4,3,2,3,3,2,2,4,3,3,2,3,2,2,507.5103,3
HKG,3,3,3,2,3,3,3,4,3,3,3,3,3,3,704.1398,3
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,591.7334,2
HKG,4,3,3,3,3,3,3,3,3,4,4,4,3,4,506.2748,2
HKG,5,2,3,5,5,3,5,5,5,4,4,4,4,4,359.1654,1
HKG,3,4,4,2,5,3,2,6,5,5,2,5,2,1,671.5296,3
HKG,4,5,3,3,4,1,1,5,5,3,2,4,1,1,562.7779,3
HKG,5,5,5,2,5,3,2,6,6,6,3,6,3,2,705.3665,2
HKG,4,3,4,3,3,3,1,5,3,4,2,3,1,1,445.9349,2
HKG,2,1,2,2,1,1,1,1,1,1,1,2,1,1,387.9784,1
HKG,2,3,3,3,3,2,2,2,3,2,3,3,2,2,630.8724,2
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,591.5357,2
HKG,1,4,2,2,3,1,1,1,4,3,2,3,2,1,702.9173,1
HKG,2,3,4,2,2,2,3,2,3,2,2,2,2,3,690.1135,3
HKG,3,2,4,2,2,1,1,3,2,3,1,2,1,1,607.0805,3
HKG,2,2,2,1,1,3,1,2,2,1,1,1,3,1,670.0443,2
HKG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,646.6728,2
HKG,3,3,2,2,2,2,2,2,3,2,2,3,2,2,535.6172,2
HKG,4,4,4,4,3,3,3,4,4,4,4,4,4,4,559.4476,1
HKG,4,4,2,2,3,2,1,99,99,99,99,99,99,99,564.7956,1
HKG,5,2,2,2,3,3,1,6,2,2,2,2,2,1,746.6359,1
HKG,2,3,4,3,2,3,4,3,3,2,3,3,3,2,546.3528,1
HKG,6,5,2,2,2,2,2,6,6,2,2,2,2,2,520.0877,2
HKG,3,4,4,3,4,3,1,99,99,99,99,99,99,99,505.9465,1
HKG,5,2,4,3,1,1,1,5,2,3,1,1,1,1,730.1561,2
HKG,6,6,6,1,6,1,1,6,6,6,1,6,1,1,670.2763,1
HKG,1,6,5,1,2,1,1,1,6,2,1,1,2,1,479.6712,4
HKG,3,2,3,3,3,1,4,4,2,3,2,3,1,2,352.809,3
HKG,3,3,3,3,2,2,2,2,2,2,2,2,2,3,586.5185,1
HKG,3,3,3,2,3,2,1,3,3,2,2,2,2,2,643.2208,4
HKG,5,3,3,2,2,3,1,5,3,3,2,2,2,1,537.5145,4
HKG,4,2,2,1,2,1,1,5,3,1,1,3,1,1,557.8274,1
HKG,6,2,2,1,1,1,1,1,1,1,1,1,1,1,337.7392,5
HKG,3,3,6,1,2,1,1,4,2,6,1,2,3,3,585.5787,4
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,513.1168,$null$
HKG,3,4,4,2,2,2,1,4,4,4,2,4,2,1,469.7754,1
HKG,6,2,2,2,3,3,1,6,2,2,2,3,3,1,561.2689,3
HKG,1,2,3,4,4,6,5,4,4,3,4,5,3,5,450.0957,3
HKG,4,1,4,1,3,1,1,4,1,4,1,3,3,1,621.3223,1
HKG,4,2,2,1,1,2,1,4,2,1,2,1,2,1,591.8624,1
HKG,3,1,3,1,3,1,2,4,1,4,1,1,2,2,662.9358,3
HKG,3,3,2,2,3,3,1,3,3,3,2,3,3,1,724.9956,3
HKG,2,3,3,2,2,3,1,2,3,3,2,2,2,1,655.5767,3
HKG,3,3,3,1,3,1,1,3,3,3,1,3,1,1,506.3926,1
HKG,4,5,4,5,5,4,4,4,3,4,3,4,3,4,360.2898,6
HKG,2,2,1,1,1,1,1,2,2,2,1,1,1,1,504.2851,2
HKG,3,2,2,2,2,1,1,4,2,2,2,2,2,1,634.5973,3
HKG,1,4,4,1,1,1,1,4,4,1,1,1,1,1,536.8742,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,404.713,$null$
HKG,5,4,4,3,3,2,2,5,4,2,2,4,2,2,545.341,4
HKG,1,6,6,1,2,6,1,1,6,6,1,1,1,1,526.7569,1
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,452.8895,1
HKG,2,4,1,1,5,1,1,3,3,1,1,6,1,1,420.6583,1
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,601.7625,2
HKG,4,3,4,1,1,1,1,4,3,3,1,5,1,5,441.6787,1
HKG,3,2,2,2,1,1,1,2,4,4,2,1,1,1,454.7494,2
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,488.5579,3
HKG,3,2,4,2,2,2,1,3,3,3,2,2,1,1,583.4734,2
HKG,2,1,1,1,1,2,1,3,3,3,1,1,1,1,402.3312,1
HKG,1,2,3,3,2,3,1,1,3,3,3,2,3,1,738.4029,3
HKG,2,3,2,3,2,2,2,2,4,2,2,2,2,2,593.1047,2
HKG,3,2,2,2,2,2,1,3,2,2,2,2,2,1,760.073,1
HKG,3,3,1,3,4,3,1,4,3,1,3,3,3,1,650.2058,3
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,446.5447,1
HKG,1,3,3,2,3,2,1,2,3,3,3,3,3,1,696.1719,3
HKG,3,4,3,2,2,2,2,3,4,4,3,2,2,3,725.5773,2
HKG,5,2,3,2,2,2,2,6,2,4,2,2,2,2,572.2216,1
HKG,4,4,3,2,4,2,1,5,5,3,2,4,2,1,656.8243,2
HKG,1,1,3,1,1,1,1,2,3,1,1,1,1,1,661.3771,2
HKG,2,2,2,2,2,2,2,3,2,2,2,2,2,2,491.1931,2
HKG,3,3,2,2,3,2,2,3,3,2,2,3,2,2,591.6766,1
HKG,3,3,3,3,1,2,1,4,4,4,2,1,2,1,542.7935,1
HKG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,534.3767,1
HKG,6,5,6,2,2,1,2,6,5,6,2,2,2,2,373.2018,1
HKG,4,4,4,4,4,4,4,4,4,5,5,4,5,4,418.5166,3
HKG,4,4,4,4,4,4,4,4,4,4,4,4,4,4,530.4755,1
HKG,1,3,4,4,3,5,1,1,4,2,2,4,4,1,647.9121,2
HKG,2,3,2,2,2,2,1,2,3,3,2,2,3,1,651.3815,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,602.0708,$null$
HKG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,661.8582,6
HKG,3,3,3,1,1,1,1,4,3,3,1,1,1,1,380.9445,2
HKG,1,5,2,2,5,2,2,1,5,3,3,5,2,2,482.8201,3
HKG,2,2,2,2,2,2,2,1,1,1,2,1,2,1,383.6691,2
HKG,1,3,3,2,2,2,1,1,3,2,2,2,2,1,600.9847,2
HKG,1,1,2,2,1,1,1,3,2,2,2,2,2,2,704.9409,3
HKG,3,2,2,2,2,2,2,3,2,2,2,2,2,2,618.2913,3
HKG,3,4,2,2,1,2,2,3,3,2,2,1,2,2,454.0988,3
HKG,3,5,4,1,3,1,1,3,6,6,1,3,1,1,494.0102,4
HKG,3,3,3,2,3,2,3,3,3,2,2,3,2,4,557.6569,1
HKG,1,2,3,4,5,6,6,1,2,1,2,1,2,1,519.0147,1
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,378.0215,$null$
HKG,5,3,1,1,3,1,1,4,3,1,1,3,1,1,690.0256,3
HKG,3,3,3,3,3,3,1,3,3,3,2,2,2,2,738.2085,1
HKG,4,2,2,2,2,2,2,5,2,2,2,2,2,2,724.2345,2
HKG,5,5,5,5,5,5,5,5,5,5,5,5,5,5,631.0899,3
HKG,4,2,6,1,2,3,1,6,2,2,2,2,2,1,623.9009,3
HKG,2,3,3,2,3,3,3,3,3,3,2,3,3,2,532.1453,3
HKG,2,2,2,2,1,2,1,2,2,2,2,2,2,1,583.9794,2
HKG,1,3,4,1,1,1,1,1,3,3,1,1,1,1,574.3992,2
HKG,3,2,2,1,2,3,1,3,2,4,1,1,2,1,638.5535,3
HKG,3,3,3,2,3,2,2,4,3,2,2,3,2,2,473.8704,1
HKG,4,2,2,2,1,2,1,5,2,2,2,1,1,1,609.0838,2
HKG,4,3,2,2,2,2,1,4,3,2,2,1,2,1,548.7455,2
HKG,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,$null$,745.3334,$null$
HKG,2,2,3,2,1,1,1,3,2,2,2,1,1,1,594.7443,2
HKG,1,3,3,2,2,3,1,1,3,3,2,3,3,1,671.4294,2
HKG,5,5,5,2,5,2,2,5,5,5,2,5,2,2,563.177,1
HKG,3,3,3,2,3,3,1,3,3,3,2,2,2,1,567.9567,2
HKG,2,4,5,2,4,3,4,2,5,5,4,4,5,3,635.7519,2
HKG,4,3,2,1,3,1,1,4,3,3,1,3,1,1,658.4058,2
HKG,4,4,4,3,4,3,3,3,4,3,3,4,3,2,629.4862,3
HKG,4,4,4,4,4,4,1,4,4,4,4,4,4,1,567.7696,2
HKG,2,3,3,2,3,3,3,2,3,3,3,3,3,3,560.4417,2
HKG,3,2,3,3,3,5,4,5,2,5,4,4,5,5,580.4673,4
HKG,4,1,2,1,1,1,1,4,1,2,1,1,1,1,672.0782,2
HKG,3,4,3,4,4,3,4,3,3,4,4,3,4,3,386.526,4
HKG,5,3,4,3,4,1,1,3,3,3,1,3,1,1,748.9091,5
HKG,3,3,3,2,2,2,2,4,3,3,2,2,2,2,582.8529,3
HKG,3,3,4,2,2,3,2,3,3,4,2,2,2,1,498.8051,2
HKG,4,2,4,2,1,3,3,5,3,4,2,2,4,2,683.8128,4
HKG,6,2,3,2,2,1,4,6,2,2,2,2,2,4,604.4935,1
HKG,4,3,2,1,1,1,1,4,3,3,1,1,2,1,551.8653,1
HKG,3,3,3,2,2,2,2,3,3,3,2,2,2,2,548.1833,4
HKG,3,3,3,2,3,1,1,3,3,3,2,3,3,1,497.0381,2
HKG,4,2,1,1,1,1,1,4,2,1,1,1,1,1,712.3892,2
HKG,3,3,3,3,3,3,3,4,4,4,4,4,4,3,505.962,2
HKG,2,2,2,2,2,2,2,2,2,2,2,2,2,2,401.3615,1
HKG,4,4,4,2,3,2,2,6,3,4,1,3,2,2,510.447,2
HKG,3,4,4,3,4,3,3,3,4,3,2,4,3,3,570.0045,1
